지역코드,법정동,년,월,일,아파트,건축년도,층,전용면적,거래금액
11230, 용두동,2016,5,1~10,래미안 허브리츠,2011,17,84.96,"    62,000"
11230, 용두동,2016,5,1~10,래미안 허브리츠,2011,17,114.96,"    75,000"
11230, 용두동,2016,5,1~10,래미안 허브리츠,2011,14,59.98,"    49,900"
11230, 용두동,2016,5,1~10,롯데캐슬피렌체,2009,14,26.08,"    22,000"
11230, 용두동,2016,5,1~10,래미안 허브리츠,2011,3,84.97,"    57,000"
11230, 용두동,2016,5,1~10,신동아,1994,3,49.68,"    23,000"
11230, 신설동,2016,6,11~20,청계천대성스카이렉스1,2007,8,75.24,"    44,000"
11230, 용두동,2016,6,1~10,한양아이클래스,2014,5,14.19,"    10,500"
11230, 용두동,2016,6,1~10,래미안 허브리츠,2011,12,84.97,"    59,000"
11230, 용두동,2016,6,1~10,래미안 허브리츠,2011,17,84.96,"    59,300"
11230, 용두동,2016,6,1~10,신동아,1994,5,84.63,"    39,100"
11230, 용두동,2016,6,11~20,신동아,1994,2,58.59,"    30,100"
11230, 용두동,2016,6,11~20,롯데캐슬피렌체,2009,9,26.08,"    22,000"
11230, 용두동,2016,6,11~20,신동아,1994,14,84.63,"    39,000"
11230, 용두동,2016,6,11~20,래미안 허브리츠,2011,5,84.96,"    59,000"
11230, 용두동,2016,6,11~20,래미안 허브리츠,2011,2,84.97,"    56,500"
11230, 신설동,2016,7,11~20,청계천대성스카이렉스1,2007,16,75.24,"    43,800"
11230, 용두동,2016,7,1~10,롯데캐슬피렌체,2009,13,30.4,"    26,000"
11230, 용두동,2016,7,1~10,롯데캐슬피렌체,2009,3,59.43,"    45,000"
11230, 용두동,2016,7,1~10,래미안 허브리츠,2011,14,84.96,"    61,700"
11230, 용두동,2016,7,1~10,용두 두산위브,2009,3,105.6,"    55,500"
11230, 용두동,2016,7,11~20,두산베어스타워,1998,15,166.34,"    55,000"
11230, 용두동,2016,7,11~20,용두롯데캐슬리치,2015,15,84.5,"    62,400"
11230, 용두동,2016,7,11~20,래미안 허브리츠,2011,7,84.96,"    58,500"
11230, 용두동,2016,7,11~20,래미안 허브리츠,2011,15,114.98,"    73,000"
11230, 용두동,2016,7,11~20,래미안 허브리츠,2011,3,84.96,"    58,000"
11230, 신설동,2016,8,11~20,청계천대성스카이렉스1,2007,19,75.24,"    39,500"
11230, 용두동,2016,8,1~10,래미안 허브리츠,2011,4,84.97,"    60,000"
11230, 용두동,2016,8,1~10,신동아,1994,4,49.68,"    25,000"
11230, 용두동,2016,8,1~10,용두 두산위브,2009,14,59.99,"    46,000"
11230, 용두동,2016,8,1~10,용두 두산위브,2009,15,84.99,"    54,000"
11230, 용두동,2016,8,1~10,래미안 허브리츠,2011,15,59.98,"    52,000"
11230, 용두동,2016,8,1~10,래미안 허브리츠,2011,17,84.97,"    59,000"
11230, 용두동,2016,8,1~10,용두 두산위브,2009,14,84.99,"    54,900"
11230, 용두동,2016,8,1~10,용두 두산위브,2009,4,84.99,"    53,400"
11230, 용두동,2016,8,11~20,래미안 허브리츠,2011,17,59.98,"    49,500"
11230, 신설동,2016,9,21~30,청계천대성스카이렉스1,2007,6,84.78,"    47,400"
11230, 용두동,2016,9,1~10,용두 두산위브,2009,3,84.99,"    52,000"
11230, 용두동,2016,9,1~10,래미안 허브리츠,2011,17,84.97,"    62,000"
11230, 용두동,2016,9,1~10,래미안 허브리츠,2011,2,114.98,"    70,000"
11230, 용두동,2016,9,1~10,래미안 허브리츠,2011,18,114.98,"    75,500"
11230, 용두동,2016,9,1~10,래미안 허브리츠,2011,10,59.98,"    52,000"
11230, 용두동,2016,9,1~10,용두 두산위브,2009,5,59.99,"    47,800"
11230, 용두동,2016,9,1~10,래미안 허브리츠,2011,12,84.97,"    59,500"
11230, 용두동,2016,9,1~10,용두 두산위브,2009,25,84.99,"    55,500"
11230, 용두동,2016,9,1~10,청계천대성스카이렉스2,2007,5,84.99,"    43,800"
11230, 신설동,2016,10,21~31,주함해븐아파트,2008,3,71.01,"    34,000"
11230, 용두동,2016,10,1~10,롯데캐슬피렌체,2009,11,26.08,"    22,400"
11230, 용두동,2016,10,1~10,래미안 허브리츠,2011,12,84.97,"    62,000"
11230, 용두동,2016,10,1~10,신동아,1994,4,84.63,"    39,250"
11230, 용두동,2016,10,1~10,래미안 허브리츠,2011,5,114.96,"    75,000"
11230, 용두동,2016,10,1~10,래미안 허브리츠,2011,13,84.97,"    63,000"
11230, 용두동,2016,10,1~10,롯데캐슬피렌체,2009,4,26.08,"    22,000"
11230, 용두동,2016,10,1~10,용두 두산위브,2009,25,105.6,"    62,000"
11230, 용두동,2016,10,1~10,신동아,1994,5,84.63,"    39,500"
11230, 용두동,2016,10,1~10,래미안 허브리츠,2011,8,84.96,"    65,000"
11230, 신설동,2016,11,1~10,청계천대성스카이렉스1,2007,16,84.78,"    48,100"
11230, 용두동,2016,11,1~10,롯데캐슬피렌체,2009,11,84.99,"    53,000"
11230, 용두동,2016,11,1~10,청계천대성스카이렉스2,2007,10,84.99,"    46,000"
11230, 용두동,2016,11,1~10,래미안 허브리츠,2011,9,84.96,"    61,400"
11230, 용두동,2016,11,1~10,동대문푸르지오시티(도시형생활주택),2016,24,30.11,"    24,100"
11230, 용두동,2016,11,11~20,래미안 허브리츠,2011,2,59.98,"    51,750"
11230, 용두동,2016,11,11~20,청계천대성스카이렉스2,2007,9,84.99,"    47,000"
11230, 용두동,2016,11,11~20,롯데캐슬피렌체,2009,8,37.73,"    32,800"
11230, 용두동,2016,11,11~20,롯데캐슬피렌체,2009,4,30.4,"    27,500"
11230, 용두동,2016,11,11~20,용두 두산위브,2009,8,84.99,"    56,000"
11230, 용두동,2016,12,1~10,래미안 허브리츠,2011,5,59.98,"    53,500"
11230, 용두동,2016,12,1~10,래미안 허브리츠,2011,6,59.98,"    53,500"
11230, 용두동,2016,12,1~10,래미안 허브리츠,2011,5,59.98,"    53,000"
11230, 용두동,2016,12,1~10,신동아,1994,17,84.63,"    40,900"
11230, 용두동,2016,12,11~20,신동아,1994,11,49.68,"    26,800"
11230, 용두동,2016,12,11~20,신동아,1994,3,84.63,"    39,500"
11230, 용두동,2016,12,21~31,용두 두산위브,2009,5,59.99,"    48,400"
11230, 용두동,2016,12,21~31,신동아,1994,13,58.59,"    31,400"
11230, 제기동,2016,12,1~10,이수브라운스톤,2005,2,84.9,"    44,500"
11230, 제기동,2016,12,1~10,한신,2004,16,114.885,"    47,100"
11260, 면목동,2016,1,1~10,두산4,2000,9,59.72,"    31,900"
11260, 면목동,2016,1,1~10,현대,1994,6,84.09,"    35,000"
11260, 면목동,2016,1,1~10,용마동아,1993,8,84.88,"    32,000"
11260, 면목동,2016,1,1~10,용마동아,1993,15,84.87,"    29,000"
11260, 면목동,2016,1,1~10,두산4,2000,18,84.87,"    41,000"
11260, 면목동,2016,1,1~10,동원베네스트,2003,2,84.86,"    35,000"
11260, 면목동,2016,1,1~10,면목동금호어울림아파트,2005,14,84.0827,"    41,800"
11260, 면목동,2016,1,1~10,마젤란21,2007,3,84.741,"    41,200"
11260, 면목동,2016,1,1~10,늘푸른동아,2002,12,47.81,"    24,500"
11260, 면목동,2016,1,1~10,용마금호타운,1992,11,84.9,"    33,500"
11260, 면목동,2016,2,1~10,한신,1987,2,35.3,"    15,500"
11260, 면목동,2016,2,1~10,용마금호타운,1992,14,84.9,"    35,500"
11260, 면목동,2016,2,1~10,한신,1987,6,66.56,"    28,250"
11260, 면목동,2016,2,1~10,진성그린건설 테라스 아파트,2015,3,61.61,"    27,200"
11260, 면목동,2016,2,1~10,두산2,1995,7,84.77,"    36,800"
11260, 면목동,2016,2,1~10,두산2,1995,3,134.2,"    47,400"
11260, 면목동,2016,2,11~20,성원상떼빌,1997,4,59.91,"    25,800"
11260, 면목동,2016,2,11~20,두산4,2000,13,60,"    30,250"
11260, 면목동,2016,2,11~20,두산3,1995,18,84.77,"    35,800"
11260, 면목동,2016,2,11~20,용마동아,1993,12,84.88,"    32,000"
11260, 면목동,2016,3,1~10,미래한건아파트 101동,2005,3,84.81,"    32,400"
11260, 면목동,2016,3,1~10,두산4,2000,3,84.87,"    36,000"
11260, 면목동,2016,3,1~10,용마한신,1990,6,59.22,"    28,700"
11260, 면목동,2016,3,1~10,용마한신2,1998,9,59.94,"    31,000"
11260, 면목동,2016,3,1~10,용마한신2,1998,7,84.51,"    39,400"
11260, 면목동,2016,3,1~10,용마한신2,1998,2,59.84,"    30,500"
11260, 면목동,2016,3,1~10,신성,1998,11,59.91,"    26,700"
11260, 면목동,2016,3,1~10,신성미소지움,2004,11,80.1913,"    36,000"
11260, 면목동,2016,3,1~10,두산2,1995,17,84.77,"    36,000"
11260, 면목동,2016,3,1~10,용마한신,1990,15,44.35,"    21,900"
11260, 면목동,2016,4,1~10,한신,1987,8,44.5,"    20,500"
11260, 면목동,2016,4,1~10,면목동금호어울림아파트,2005,4,84.0827,"    39,900"
11260, 면목동,2016,4,1~10,두산4,2000,4,84.87,"    37,700"
11260, 면목동,2016,4,1~10,두산4,2000,14,59.72,"    32,000"
11260, 면목동,2016,4,1~10,면목삼호101,2000,7,83.08,"    32,500"
11260, 면목동,2016,4,1~10,두원,1998,2,84.96,"    30,000"
11260, 면목동,2016,4,1~10,용마동아,1993,11,84.88,"    34,000"
11260, 면목동,2016,4,1~10,한신,1987,2,58.46,"    23,900"
11260, 면목동,2016,4,1~10,온세솔내움,2004,9,69.6946,"    26,700"
11260, 면목동,2016,4,1~10,늘푸른동아,2002,7,59.65,"    29,700"
11260, 면목동,2016,5,1~10,두산2,1995,2,84.77,"    34,000"
11260, 면목동,2016,5,1~10,용마한신,1990,9,44.35,"    21,000"
11260, 면목동,2016,5,1~10,다울101동,2003,5,84.92,"    28,800"
11260, 면목동,2016,5,1~10,두산2,1995,13,134.2,"    51,000"
11260, 면목동,2016,5,1~10,용마동아,1993,1,84.88,"    28,900"
11260, 면목동,2016,5,1~10,면목삼호101,2000,6,59.67,"    26,400"
11260, 면목동,2016,5,1~10,경남아너스빌,2006,7,59.858,"    35,000"
11260, 면목동,2016,5,1~10,한신,1987,10,35.3,"    16,000"
11260, 면목동,2016,5,1~10,한신,1987,5,35.3,"    15,850"
11260, 면목동,2016,5,1~10,동진노블클래스,2010,6,80.4,"    33,000"
11260, 면목동,2016,6,1~10,삼성제이드아파트,2015,2,64.05,"    27,600"
11260, 면목동,2016,6,1~10,경남아너스빌,2006,2,59.858,"    34,500"
11260, 면목동,2016,6,1~10,현대,1994,19,74.79,"    34,900"
11260, 면목동,2016,6,1~10,현대,1994,12,84.09,"    38,000"
11260, 면목동,2016,6,1~10,신성미소지움,2004,15,80.1913,"    34,800"
11260, 면목동,2016,6,1~10,용마한신,1990,7,59.22,"    26,000"
11260, 면목동,2016,6,1~10,동원베네스트,2003,5,84.86,"    37,800"
11260, 면목동,2016,6,1~10,두산4,2000,7,134.7,"    51,000"
11260, 면목동,2016,6,1~10,용마금호타운,1992,12,84.9,"    36,800"
11260, 면목동,2016,6,1~10,용마산하늘채,2015,8,114.9903,"    70,000"
11260, 면목동,2016,7,1~10,승일카이저,2004,3,79.75,"    24,000"
11260, 면목동,2016,7,1~10,면목삼호101,2000,10,83.27,"    34,800"
11260, 면목동,2016,7,1~10,두산2,1995,12,84.77,"    35,500"
11260, 면목동,2016,7,1~10,경남아너스빌,2006,2,84.961,"    41,000"
11260, 면목동,2016,7,1~10,남청파인힐(101동),2006,8,74.36,"    30,300"
11260, 면목동,2016,7,1~10,두산4,2000,8,84.86,"    38,900"
11260, 면목동,2016,7,1~10,경남아너스빌,2006,15,84.961,"    45,700"
11260, 면목동,2016,7,1~10,현대,1994,9,84.81,"    38,000"
11260, 면목동,2016,7,1~10,용마한신,1990,7,35.44,"    18,200"
11260, 면목동,2016,7,1~10,용마산금호어울림,2006,2,84.699,"    36,828"
11260, 면목동,2016,8,1~10,용마산금호어울림,2006,2,75.72,"    27,000"
11260, 면목동,2016,8,1~10,늘푸른동아,2002,18,84.97,"    37,700"
11260, 면목동,2016,8,1~10,두산4,2000,23,84.87,"    42,000"
11260, 면목동,2016,8,1~10,용마산하늘채,2015,5,84.7961,"    53,000"
11260, 면목동,2016,8,1~10,용마금호타운,1992,6,84.9,"    33,500"
11260, 면목동,2016,8,1~10,현대,1994,20,84.09,"    40,000"
11260, 면목동,2016,8,1~10,한신,1987,11,58.46,"    26,800"
11260, 면목동,2016,8,1~10,두산3,1995,8,84.77,"    35,700"
11260, 면목동,2016,8,1~10,두산2,1995,7,84.77,"    35,000"
11260, 면목동,2016,8,1~10,두산6,1993,16,84.94,"    35,750"
11260, 면목동,2016,9,1~10,늘푸른동아,2002,4,84.97,"    40,500"
11260, 면목동,2016,9,1~10,한신,1987,12,27,"    13,500"
11260, 면목동,2016,9,1~10,늘푸른동아,2002,10,114.73,"    46,000"
11260, 면목동,2016,9,1~10,늘푸른동아,2002,7,59.65,"    30,500"
11260, 면목동,2016,9,1~10,두산4,2000,5,84.87,"    38,300"
11260, 면목동,2016,9,1~10,늘푸른동아,2002,4,114.73,"    50,000"
11260, 면목동,2016,9,1~10,면목삼익,1997,11,59.5,"    28,500"
11260, 면목동,2016,9,1~10,주함해븐,2009,5,80.6,"    31,000"
11260, 면목동,2016,9,1~10,늘푸른동아,2002,6,59.65,"    30,500"
11260, 면목동,2016,9,1~10,용마한신,1990,2,44.35,"    23,800"
11260, 면목동,2016,10,1~10,동원베네스트,2003,10,84.86,"    40,920"
11260, 면목동,2016,10,1~10,한신,1987,11,84.92,"    34,900"
11260, 면목동,2016,10,1~10,늘푸른동아,2002,12,59.65,"    31,800"
11260, 면목동,2016,10,1~10,용마동아,1993,1,84.87,"    29,600"
11260, 면목동,2016,10,1~10,늘푸른동아,2002,16,84.97,"    39,500"
11260, 면목동,2016,10,1~10,두산2,1995,11,84.77,"    37,500"
11260, 면목동,2016,10,1~10,한신,1987,5,66.56,"    28,600"
11260, 면목동,2016,10,1~10,용마금호타운,1992,13,84.9,"    34,700"
11260, 면목동,2016,10,1~10,두원,1998,15,84.96,"    29,950"
11260, 면목동,2016,10,1~10,대원칸타빌,2003,7,105.9035,"    48,000"
11260, 면목동,2016,11,1~10,용마한신,1990,10,59.22,"    28,500"
11260, 면목동,2016,11,1~10,한신,1987,15,84.92,"    33,400"
11260, 면목동,2016,11,1~10,용마동아,1993,1,84.88,"    30,000"
11260, 면목동,2016,11,1~10,용마동아,1993,10,84.88,"    34,500"
11260, 면목동,2016,11,1~10,신우,1998,7,59.92,"    27,750"
11260, 면목동,2016,11,1~10,면목삼익,1997,12,111.94,"    37,500"
11260, 면목동,2016,11,1~10,남청파인힐(101동),2006,7,81.93,"    30,000"
11260, 면목동,2016,11,1~10,두산2,1995,20,84.77,"    35,300"
11260, 면목동,2016,11,1~10,한신,1987,5,35.3,"    17,500"
11260, 면목동,2016,11,1~10,용마산금호어울림,2006,12,84.699,"    42,200"
11260, 면목동,2016,12,1~10,신성,1998,8,59.91,"    27,500"
11260, 면목동,2016,12,1~10,용마산하늘채,2015,9,84.7961,"    59,000"
11260, 면목동,2016,12,1~10,현대휴온,2013,5,19.83,"    12,600"
11260, 면목동,2016,12,1~10,늘푸른동아,2002,3,84.97,"    40,500"
11260, 면목동,2016,12,1~10,동원베네스트,2003,12,84.86,"    42,300"
11260, 면목동,2016,12,1~10,두원,1998,13,59.31,"    28,000"
11260, 면목동,2016,12,1~10,면목삼익,1997,2,84.99,"    33,000"
11260, 면목동,2016,12,1~10,용마한신2,1998,15,84.51,"    41,500"
11260, 면목동,2016,12,1~10,용마한신,1990,13,59.22,"    28,000"
11260, 면목동,2016,12,1~10,두산4,2000,8,84.87,"    40,500"
11290, 돈암동,2016,1,1~10,일신건영휴먼빌아파트,2005,11,117.16,"    49,500"
11290, 돈암동,2016,1,1~10,돈암동삼성,1999,4,59.4,"    32,000"
11290, 돈암동,2016,1,1~10,일신건영휴먼빌아파트,2005,17,143.51,"    60,000"
11290, 돈암동,2016,1,1~10,돈암동 해피트리,2013,11,84.98,"    52,500"
11290, 돈암동,2016,1,1~10,돈암동 해피트리,2013,1,143.13,"    58,500"
11290, 돈암동,2016,1,1~10,한신,1998,16,132.96,"    53,000"
11290, 돈암동,2016,1,1~10,한신,1998,18,68.13,"    33,400"
11290, 돈암동,2016,1,1~10,돈암현대아파트,1991,5,41.58,"    21,000"
11290, 돈암동,2016,1,1~10,한진(609-1),1998,12,59.58,"    28,400"
11290, 돈암동,2016,1,1~10,한진(609-1),1998,11,84.87,"    38,250"
11290, 돈암동,2016,2,1~10,일신건영휴먼빌아파트,2005,15,84.98,"    43,600"
11290, 돈암동,2016,2,1~10,한신,1998,11,68.13,"    32,800"
11290, 돈암동,2016,2,1~10,한신,1998,4,68.13,"    31,500"
11290, 돈암동,2016,2,1~10,동부센트레빌,2003,16,80.54,"    44,000"
11290, 돈암동,2016,2,1~10,이수브라운스톤돈암,2004,9,84.97,"    49,200"
11290, 돈암동,2016,2,1~10,한진(609-1),1998,15,59.58,"    28,200"
11290, 돈암동,2016,2,1~10,돈암현대아파트,1991,11,41.58,"    23,500"
11290, 돈암동,2016,2,11~20,돈암동 풍림아파트 101~105동,1999,11,84.68,"    34,700"
11290, 돈암동,2016,2,11~20,한신,1998,5,68.13,"    30,900"
11290, 돈암동,2016,2,11~20,한신,1998,16,113.67,"    47,400"
11290, 성북동,2016,3,1~10,성북,1971,5,44.79,"    15,500"
11290, 돈암동,2016,3,1~10,이수브라운스톤돈암,2004,18,59.99,"    39,900"
11290, 돈암동,2016,3,1~10,한진(609-1),1998,10,59.58,"    29,000"
11290, 돈암동,2016,3,1~10,범양,1998,13,59.79,"    30,200"
11290, 돈암동,2016,3,1~10,동소문현대,1994,10,84.72,"    36,000"
11290, 돈암동,2016,3,1~10,돈암동 풍림아파트 101~105동,1999,7,84.68,"    35,900"
11290, 돈암동,2016,3,1~10,한진(609-1),1998,1,113.67,"    38,000"
11290, 돈암동,2016,3,1~10,이수브라운스톤돈암,2004,14,114.89,"    59,900"
11290, 돈암동,2016,3,1~10,동부센트레빌,2003,7,80.54,"    46,400"
11290, 돈암동,2016,3,1~10,한신,1998,3,68.13,"    31,900"
11290, 성북동,2016,4,1~10,성북,1971,3,37.36,"    15,400"
11290, 성북동,2016,4,21~30,성북좋은,2002,2,83.7,"    42,600"
11290, 돈암동,2016,4,1~10,한진(609-1),1998,13,59.58,"    28,200"
11290, 돈암동,2016,4,1~10,한진(609-1),1998,2,59.58,"    26,900"
11290, 돈암동,2016,4,1~10,돈암동삼성,1999,14,59.4,"    31,800"
11290, 돈암동,2016,4,1~10,한진(609-1),1998,17,132.96,"    45,000"
11290, 돈암동,2016,4,1~10,이수브라운스톤돈암,2004,13,84.97,"    45,800"
11290, 돈암동,2016,4,1~10,한진(609-1),1998,1,84.87,"    35,700"
11290, 돈암동,2016,4,1~10,돈암동더샵아파트,2006,12,84.817,"    44,000"
11290, 돈암동,2016,4,1~10,한진(609-1),1998,9,59.58,"    28,900"
11290, 성북동,2016,5,11~20,성북,1971,1,44.79,"    13,400"
11290, 성북동,2016,5,21~31,성북,1971,3,44.79,"    12,360"
11290, 성북동,2016,5,21~31,성북좋은,2002,3,83.7,"    43,500"
11290, 돈암동,2016,5,1~10,한진(609-1),1998,5,132.96,"    44,500"
11290, 돈암동,2016,5,1~10,이수브라운스톤돈암,2004,10,59.99,"    39,500"
11290, 돈암동,2016,5,1~10,돈암현대아파트,1991,2,84.8,"    30,500"
11290, 돈암동,2016,5,1~10,이수브라운스톤돈암,2004,18,84.97,"    47,300"
11290, 돈암동,2016,5,1~10,한진(609-1),1998,15,132.96,"    44,700"
11290, 돈암동,2016,5,1~10,고명,1972,5,51.31,"    18,900"
11290, 돈암동,2016,5,1~10,이수브라운스톤돈암,2004,8,59.99,"    40,500"
11290, 돈암동,2016,6,1~10,돈암동삼성,1999,13,114.66,"    45,200"
11290, 돈암동,2016,6,1~10,한진(609-1),1998,1,113.67,"    43,000"
11290, 돈암동,2016,6,1~10,범양,1998,16,59.79,"    31,800"
11290, 돈암동,2016,6,1~10,돈암동삼성,1999,9,114.66,"    46,800"
11290, 돈암동,2016,6,1~10,돈암동 해피트리,2013,10,84.98,"    47,500"
11290, 돈암동,2016,6,1~10,동부센트레빌,2003,2,81.82,"    42,500"
11290, 돈암동,2016,6,1~10,범양,1998,9,59.79,"    31,000"
11290, 돈암동,2016,6,1~10,대성유니드(641-0),2009,12,111.2,"    46,800"
11290, 돈암동,2016,6,1~10,범양,1998,9,59.79,"    31,950"
11290, 돈암동,2016,6,1~10,한진(609-1),1998,2,59.58,"    28,300"
11290, 성북동,2016,7,1~10,성북,1971,5,37.36,"    15,000"
11290, 돈암동,2016,7,1~10,돈암동 풍림아파트 101~105동,1999,13,84.68,"    36,500"
11290, 돈암동,2016,7,1~10,대성유니드(641-0),2009,9,115.93,"    47,800"
11290, 돈암동,2016,7,1~10,한신,1998,14,84.87,"    43,700"
11290, 돈암동,2016,7,1~10,한진(609-1),1998,19,84.87,"    39,850"
11290, 돈암동,2016,7,1~10,돈암동삼성,1999,8,84.59,"    41,300"
11290, 돈암동,2016,7,1~10,돈암동더샵아파트,2006,13,84.817,"    42,800"
11290, 돈암동,2016,7,1~10,이수브라운스톤돈암,2004,9,59.99,"    42,000"
11290, 돈암동,2016,7,1~10,동부센트레빌,2003,6,80.54,"    47,000"
11290, 돈암동,2016,7,1~10,돈암힐스테이트,2007,7,84.74,"    46,000"
11290, 돈암동,2016,8,1~10,범양,1998,5,59.79,"    32,700"
11290, 돈암동,2016,8,1~10,이수브라운스톤돈암,2004,5,84.97,"    46,000"
11290, 돈암동,2016,8,1~10,범양,1998,17,59.79,"    32,400"
11290, 돈암동,2016,8,1~10,돈암동 풍림아파트 101~105동,1999,5,59.64,"    30,000"
11290, 돈암동,2016,8,1~10,돈암힐스테이트,2007,5,84.54,"    47,200"
11290, 돈암동,2016,8,1~10,범양,1998,2,59.79,"    32,000"
11290, 돈암동,2016,8,1~10,이수브라운스톤돈암,2004,4,114.89,"    62,000"
11290, 돈암동,2016,8,1~10,한신,1998,2,152.25,"    54,900"
11290, 돈암동,2016,8,1~10,한진(609-1),1998,17,59.58,"    30,900"
11290, 돈암동,2016,8,1~10,이수브라운스톤돈암,2004,8,84.97,"    48,800"
11290, 성북동,2016,9,1~10,성북,1971,6,37.36,"    15,000"
11290, 돈암동,2016,9,1~10,구현대,1981,3,51.47,"    20,000"
11290, 돈암동,2016,9,1~10,한진(609-1),1998,15,84.87,"    43,000"
11290, 돈암동,2016,9,1~10,한진(609-1),1998,4,152.25,"    54,000"
11290, 돈암동,2016,9,1~10,일신건영휴먼빌아파트,2005,1,117.16,"    47,500"
11290, 돈암동,2016,9,1~10,일신건영휴먼빌아파트,2005,11,117.16,"    50,500"
11290, 돈암동,2016,9,1~10,이수브라운스톤돈암,2004,15,59.99,"    42,400"
11290, 돈암동,2016,9,1~10,한진(609-1),1998,1,84.87,"    38,700"
11290, 돈암동,2016,9,1~10,돈암동 풍림아파트 101~105동,1999,10,114.41,"    47,000"
11290, 돈암동,2016,9,1~10,동소문현대,1994,11,84.72,"    37,000"
11290, 돈암동,2016,10,1~10,한신,1998,15,113.67,"    55,000"
11290, 돈암동,2016,10,1~10,돈암현대아파트,1991,6,55.89,"    29,500"
11290, 돈암동,2016,10,1~10,이수브라운스톤돈암,2004,18,59.99,"    44,500"
11290, 돈암동,2016,10,1~10,이수브라운스톤돈암,2004,2,59.99,"    40,500"
11290, 돈암동,2016,10,1~10,일신건영휴먼빌아파트,2005,13,117.16,"    54,700"
11290, 돈암동,2016,10,1~10,한진(609-1),1998,10,84.87,"    43,000"
11290, 돈암동,2016,10,1~10,돈암현대아파트,1991,15,84.8,"    36,900"
11290, 돈암동,2016,10,1~10,일신건영휴먼빌아파트,2005,14,143.51,"    60,000"
11290, 돈암동,2016,10,1~10,이수브라운스톤돈암,2004,6,59.99,"    42,700"
11290, 돈암동,2016,10,1~10,한진(609-1),1998,15,59.58,"    31,700"
11290, 돈암동,2016,11,1~10,한진(609-1),1998,1,59.58,"    29,400"
11290, 돈암동,2016,11,1~10,이수브라운스톤돈암,2004,4,59.99,"    40,500"
11290, 돈암동,2016,11,1~10,한진(609-1),1998,4,113.67,"    47,500"
11290, 돈암동,2016,11,1~10,길음역금호어울림센터힐,2014,4,84.88,"    55,000"
11290, 돈암동,2016,11,1~10,동소문현대,1994,5,84.72,"    36,500"
11290, 돈암동,2016,11,1~10,한진(609-1),1998,3,152.25,"    53,250"
11290, 돈암동,2016,11,1~10,한진(609-1),1998,4,84.87,"    42,000"
11290, 돈암동,2016,11,1~10,돈암힐스테이트,2007,2,112.42,"    54,250"
11290, 돈암동,2016,11,1~10,돈암현대아파트,1991,9,41.58,"    24,300"
11290, 돈암동,2016,11,1~10,한진(609-1),1998,14,84.87,"    45,100"
11290, 돈암동,2016,12,1~10,동부센트레빌,2003,15,115.51,"    57,000"
11290, 돈암동,2016,12,1~10,대성유니드(641-0),2009,14,84.94,"    42,200"
11290, 돈암동,2016,12,1~10,길음역금호어울림센터힐,2014,20,59.84,"    47,700"
11290, 돈암동,2016,12,1~10,한신,1998,12,132.96,"    58,000"
11290, 돈암동,2016,12,1~10,이수브라운스톤돈암,2004,14,84.97,"    52,000"
11290, 돈암동,2016,12,1~10,이수브라운스톤돈암,2004,14,59.99,"    43,000"
11290, 돈암동,2016,12,1~10,돈암동삼성,1999,19,114.66,"    52,000"
11290, 돈암동,2016,12,1~10,돈암현대아파트,1991,12,41.58,"    25,850"
11290, 돈암동,2016,12,1~10,동부센트레빌,2003,12,81.82,"    47,800"
11290, 돈암동,2016,12,11~20,한신,1998,7,68.13,"    34,100"
11305, 미아동,2016,1,1~10,미아한일유앤아이,2002,11,129.784,"    43,000"
11305, 미아동,2016,1,1~10,벽산라이브파크,2004,4,59.67,"    27,000"
11305, 미아동,2016,1,1~10,벽산라이브파크,2004,1,84.89,"    33,500"
11305, 미아동,2016,1,1~10,두산위브트레지움,2011,15,84.97,"    45,500"
11305, 미아동,2016,1,1~10,래미안트리베라1단지,2010,21,84.97,"    47,350"
11305, 미아동,2016,1,1~10,에스케이북한산시티,2004,15,59.98,"    30,500"
11305, 미아동,2016,1,1~10,벽산라이브파크,2004,2,59.67,"    25,500"
11305, 미아동,2016,1,1~10,벽산라이브파크,2004,16,59.67,"    26,500"
11305, 미아동,2016,1,1~10,에스케이북한산시티,2004,23,84.76,"    39,500"
11305, 미아동,2016,1,1~10,에스케이북한산시티,2004,17,59.98,"    30,500"
11305, 미아동,2016,2,1~10,두산위브트레지움,2011,12,84.99,"    45,500"
11305, 미아동,2016,2,1~10,벽산라이브파크,2004,12,84.89,"    36,400"
11305, 미아동,2016,2,1~10,에스케이북한산시티,2004,10,59.98,"    31,000"
11305, 미아동,2016,2,1~10,에스케이북한산시티,2004,18,59.98,"    31,700"
11305, 미아동,2016,2,1~10,삼각산아이원,2003,10,114.88,"    46,500"
11305, 미아동,2016,2,1~10,벽산라이브파크,2004,11,114.68,"    45,000"
11305, 미아동,2016,2,1~10,에스케이북한산시티,2004,5,59.98,"    30,500"
11305, 미아동,2016,2,1~10,에스케이북한산시티,2004,15,114.85,"    46,000"
11305, 미아동,2016,2,1~10,삼각산아이원,2003,13,84.705,"    38,300"
11305, 미아동,2016,2,1~10,경남아너스빌,2008,2,84.9134,"    37,300"
11305, 미아동,2016,3,1~10,현대쉐르빌,2003,4,72.87,"    28,800"
11305, 미아동,2016,3,1~10,에스케이북한산시티,2004,1,84.71,"    35,000"
11305, 미아동,2016,3,1~10,에스케이북한산시티,2004,14,84.92,"    38,000"
11305, 미아동,2016,3,1~10,에스케이북한산시티,2004,19,59.98,"    31,800"
