지역코드,법정동,년,월,일,아파트,건축년도,층,전용면적,거래금액
11380, 수색동,2018,7,11~20,대림한숲,2003,2,114.18,"    56,000"
11380, 수색동,2018,7,21~31,진흥엣세벨,2003,9,57.5033,"    41,000"
11380, 수색동,2018,7,21~31,제일아파트나동(345-5),2007,4,69.75,"    42,800"
11380, 수색동,2018,8,1~10,대림한숲,2003,13,59.895,"    42,800"
11380, 수색동,2018,8,1~10,대림한숲,2003,15,84.951,"    47,250"
11380, 수색동,2018,8,1~10,대림한숲,2003,11,84.951,"    53,000"
11380, 수색동,2018,8,1~10,수색자이 1단지,2009,8,134.91,"    72,700"
11380, 수색동,2018,8,1~10,"수정가,나동(17-9)",1987,5,65.34,"    50,000"
11380, 수색동,2018,8,1~10,"수정가,나동(17-9)",1987,4,65.34,"    46,000"
11380, 수색동,2018,8,11~20,수색자이 1단지,2009,12,123.67,"    79,800"
11380, 수색동,2018,8,11~20,대림한숲,2003,1,59.895,"    40,000"
11380, 수색동,2018,8,11~20,진흥엣세벨,2003,1,78.2853,"    45,000"
11380, 수색동,2018,8,11~20,수색자이 1단지,2009,5,134.91,"    82,800"
11380, 수색동,2018,9,1~10,진흥엣세벨,2003,10,57.5033,"    51,000"
11380, 수색동,2018,9,1~10,청구,2000,4,59.83,"    43,000"
11380, 수색동,2018,9,1~10,대림한숲,2003,4,84.951,"    60,000"
11380, 수색동,2018,9,1~10,"수정가,나동(17-9)",1987,1,63.18,"    56,000"
11380, 수색동,2018,9,1~10,진흥엣세벨,2003,4,78.2853,"    57,000"
11380, 수색동,2018,9,1~10,수색자이 1단지,2009,12,116.92,"    90,000"
11380, 수색동,2018,9,11~20,수색자이 1단지,2009,10,116.92,"    90,000"
11380, 수색동,2018,9,11~20,수색자이 1단지,2009,11,116.92,"    90,000"
11380, 수색동,2018,9,11~20,대림한숲,2003,9,59.895,"    49,800"
11380, 수색동,2018,9,21~30,"수정가,나동(17-9)",1987,5,65.34,"    56,000"
11380, 수색동,2018,10,1~10,대림한숲,2003,2,59.895,"    49,500"
11380, 수색동,2018,10,1~10,진흥엣세벨,2003,8,57.5033,"    51,800"
11380, 수색동,2018,10,1~10,제일아파트나동(345-5),2007,2,77.3,"    56,350"
11380, 수색동,2018,10,1~10,동하아트빌,2002,2,70.87,"    51,100"
11380, 수색동,2018,10,1~10,동하아트빌,2002,3,70.87,"    51,019"
11380, 수색동,2018,10,11~20,청구,2000,12,59.97,"    59,980"
11380, 수색동,2018,10,21~31,대림한숲,2003,11,59.895,"    46,000"
11380, 녹번동,2018,10,1~10,녹번JR아파트,2002,2,84.923,"    52,000"
11380, 녹번동,2018,10,1~10,리베하임,2007,5,84.61,"    31,000"
11380, 녹번동,2018,10,11~20,경원파발리안,2011,11,56.5,"    37,000"
11380, 수색동,2018,11,11~20,제일아파트나동(345-5),2007,1,77.3,"    50,100"
11380, 수색동,2018,11,21~30,대림한숲,2003,6,59.895,"    43,000"
11380, 수색동,2018,11,21~30,대림한숲,2003,3,59.895,"    47,350"
11380, 불광동,2018,11,1~10,북한산 힐스테이트7차,2011,1,141.979,"    84,400"
11380, 불광동,2018,11,1~10,북한산 동호스카이,2013,4,84.99,"    42,000"
11380, 불광동,2018,11,11~20,북한산래미안아파트(1단지),2010,3,84.9885,"    72,000"
11380, 불광동,2018,11,11~20,대호프라자 아파트,2000,10,59.97,"    33,000"
11380, 불광동,2018,11,21~30,경인에버빌(285-18),2018,8,27.96,"    24,800"
11380, 갈현동,2018,11,1~10,유호루하스,2018,9,16.768,"    13,000"
11380, 갈현동,2018,11,1~10,유호루하스,2018,9,16.768,"    13,000"
11380, 수색동,2018,12,1~10,대림한숲,2003,14,84.951,"    55,000"
11380, 수색동,2018,12,11~20,대림한숲,2003,15,84.951,"    56,000"
11380, 수색동,2018,12,11~20,제일아파트가동(345-4),2007,3,79.84,"    46,000"
11380, 수색동,2018,12,11~20,대림한숲,2003,11,114.18,"    71,500"
11380, 수색동,2018,12,21~31,대림한숲,2003,5,59.895,"    51,500"
11380, 수색동,2018,12,21~31,진흥엣세벨,2003,5,106.423,"    65,500"
11380, 녹번동,2018,12,1~10,송학파크팰리스,2008,9,56.12,"    30,000"
11380, 녹번동,2018,12,1~10,유일아트리움,2016,4,44.38,"    30,000"
11380, 녹번동,2018,12,1~10,월든힐스,2013,3,79.64,"    27,000"
11380, 불광동,2018,12,1~10,제이타워,2013,12,15.05,"    11,700"
11410, 충정로2가,2018,1,11~20,현대,1992,9,84.96,"    58,000"
11410, 충정로3가,2018,1,1~10,충정리시온,2004,12,33.32,"    31,800"
11410, 충정로3가,2018,1,1~10,충정리시온,2004,8,45.89,"    38,000"
11410, 충정로3가,2018,1,1~10,우리유앤미,2008,15,84.73,"    55,000"
11410, 충정로3가,2018,1,11~20,미동,1969,4,59.27,"    15,000"
11410, 충정로3가,2018,1,11~20,우리유앤미,2008,6,84.73,"    63,750"
11410, 충정로3가,2018,1,11~20,피어리스,1987,16,84.24,"    45,500"
11410, 충정로3가,2018,1,21~31,동호,2003,4,79.52,"    45,700"
11410, 충정로3가,2018,1,21~31,충정리시온,2004,8,41.48,"    34,700"
11410, 충정로3가,2018,1,21~31,충림예하임,2010,2,84.6,"    44,000"
11410, 충정로2가,2018,2,1~10,현대,1992,3,84.42,"    53,000"
11410, 충정로2가,2018,2,11~20,현대,1992,3,99.97,"    59,500"
11410, 충정로3가,2018,2,1~10,피어리스,1987,12,84.24,"    45,500"
11410, 충정로3가,2018,2,1~10,충정솔레디움(101동),2005,3,83.09,"    57,500"
11410, 충정로3가,2018,2,11~20,충림예하임,2010,6,84.6,"    49,000"
11410, 충정로3가,2018,2,11~20,충정,1969,2,24.79,"    17,500"
11410, 충정로3가,2018,2,21~28,미동,1969,4,77.63,"    25,000"
11410, 충정로3가,2018,2,21~28,우리유앤미,2008,4,84.73,"    59,000"
11410, 합동,2018,2,21~28,에스케이뷰,2008,13,84.909,"    89,000"
11410, 냉천동,2018,2,1~10,돈의문센트레빌,2011,7,59.98,"    65,500"
11410, 충정로2가,2018,3,1~10,현대,1992,10,83.63,"    54,000"
11410, 충정로3가,2018,3,1~10,미동,1969,5,77.13,"    24,500"
11410, 충정로3가,2018,3,1~10,장미,2004,2,84.45,"    55,000"
11410, 충정로3가,2018,3,1~10,충정,1969,1,118.68,"    42,000"
11410, 충정로3가,2018,3,1~10,피어리스,1987,10,84.24,"    46,000"
11410, 충정로3가,2018,3,11~20,충림예하임,2010,4,84.6,"    55,000"
11410, 충정로3가,2018,3,11~20,충정리시온,2004,19,45.75,"    37,500"
11410, 충정로3가,2018,3,11~20,충정리시온,2004,11,45.75,"    41,800"
11410, 충정로3가,2018,3,21~31,우리유앤미,2008,6,84.73,"    59,000"
11410, 충정로3가,2018,3,21~31,장미,2004,3,84.45,"    60,000"
11410, 충정로3가,2018,4,1~10,글로리,2001,6,94.33,"    65,500"
11410, 충정로3가,2018,4,1~10,충정,1969,1,86.28,"    32,980"
11410, 충정로3가,2018,4,11~20,행복한,2006,5,52.74,"    25,500"
11410, 충정로3가,2018,4,11~20,충정리시온,2004,16,41.48,"    39,200"
11410, 합동,2018,4,1~10,에스케이뷰,2008,6,84.98,"    74,000"
11410, 합동,2018,4,21~30,에스케이뷰,2008,7,84.98,"    80,000"
11410, 합동,2018,4,21~30,에스케이뷰,2008,12,84.909,"    79,800"
11410, 냉천동,2018,4,1~10,돈의문센트레빌,2011,6,114.98,"   109,000"
11410, 천연동,2018,4,1~10,천연뜨란채,2006,4,55.85,"    52,300"
11410, 천연동,2018,4,11~20,천연뜨란채,2006,7,56.02,"    52,500"
11410, 충정로2가,2018,5,21~31,로얄패밀리B,2004,3,82.48,"    54,000"
11410, 충정로3가,2018,5,21~31,미동,1969,2,96.18,"    29,500"
11410, 냉천동,2018,5,1~10,돈의문센트레빌,2011,11,84.99,"    90,000"
11410, 냉천동,2018,5,1~10,돈의문센트레빌,2011,1,114.98,"    90,000"
11410, 냉천동,2018,5,1~10,동부센트레빌,2002,4,84.93,"    67,800"
11410, 냉천동,2018,5,21~31,돈의문센트레빌,2011,2,59.98,"    73,000"
11410, 천연동,2018,5,1~10,산경,1994,5,128.8,"    58,200"
11410, 영천동,2018,5,1~10,독립문삼호,1995,7,114.63,"    77,000"
11410, 영천동,2018,5,21~31,독립문삼호,1995,18,114.63,"    78,000"
11410, 영천동,2018,5,21~31,독립문삼호,1995,3,108.63,"    76,000"
11410, 충정로3가,2018,6,1~10,충림예하임,2010,8,84.6,"    56,000"
11410, 충정로3가,2018,6,1~10,충정솔레디움(101동),2005,3,80.47,"    69,400"
11410, 충정로3가,2018,6,11~20,미동,1969,3,55.57,"    21,000"
11410, 냉천동,2018,6,1~10,동부센트레빌,2002,15,59.86,"    49,000"
11410, 냉천동,2018,6,11~20,돈의문센트레빌,2011,4,59.98,"    70,000"
11410, 냉천동,2018,6,11~20,동부센트레빌,2002,6,59.86,"    49,000"
11410, 냉천동,2018,6,21~30,동부센트레빌,2002,8,59.86,"    50,700"
11410, 천연동,2018,6,1~10,천연뜨란채,2006,16,56.08,"    53,000"
11410, 천연동,2018,6,1~10,천연뜨란채,2006,7,57.78,"    55,500"
11410, 천연동,2018,6,11~20,천연뜨란채,2006,2,75.42,"    63,000"
11410, 충정로3가,2018,7,1~10,충정리시온,2004,10,45.89,"    44,000"
11410, 충정로3가,2018,7,21~31,충림예하임,2010,2,84.6,"    53,000"
11410, 천연동,2018,7,1~10,천연뜨란채,2006,12,30.17,"    33,000"
11410, 천연동,2018,7,11~20,천연뜨란채,2006,8,57.78,"    57,000"
11410, 영천동,2018,7,11~20,독립문삼호,1995,14,84.78,"    71,000"
11410, 영천동,2018,7,11~20,독립문삼호,1995,9,114.63,"    80,500"
11410, 영천동,2018,7,11~20,독립문삼호,1995,6,108.63,"    76,000"
11410, 영천동,2018,7,21~31,독립문삼호,1995,8,84.78,"    67,500"
11410, 영천동,2018,7,21~31,독립문삼호,1995,13,84.78,"    74,700"
11410, 현저동,2018,7,1~10,독립문파크빌,2000,4,59.4,"    39,700"
11410, 충정로3가,2018,8,1~10,글로리,2001,2,122.47,"    71,300"
11410, 충정로3가,2018,8,1~10,충림예하임,2010,4,84.6,"    57,700"
11410, 충정로3가,2018,8,11~20,충정솔레디움(102동),2005,5,80.47,"    75,250"
11410, 충정로3가,2018,8,21~31,충림예하임,2010,7,84.6,"    60,000"
11410, 충정로3가,2018,8,21~31,미동,1969,8,112.132,"    39,850"
11410, 냉천동,2018,8,1~10,돈의문센트레빌,2011,5,84.99,"    90,000"
11410, 냉천동,2018,8,1~10,동부센트레빌,2002,6,114.92,"    78,000"
11410, 냉천동,2018,8,1~10,돈의문센트레빌,2011,4,84.99,"    95,000"
11410, 냉천동,2018,8,11~20,돈의문센트레빌,2011,11,114.98,"   119,700"
11410, 냉천동,2018,8,11~20,돈의문센트레빌,2011,7,59.98,"    80,000"
11410, 충정로3가,2018,9,11~20,피어리스,1987,15,84.24,"    49,000"
11410, 충정로3가,2018,9,21~30,충정리시온,2004,6,44.88,"    43,500"
11410, 충정로3가,2018,9,21~30,피어리스,1987,14,84.24,"    55,000"
11410, 미근동,2018,9,1~10,서소문,1971,7,39.67,"    14,500"
11410, 미근동,2018,9,1~10,서소문,1971,4,42.64,"    17,000"
11410, 냉천동,2018,9,1~10,돈의문센트레빌,2011,9,59.98,"    83,000"
11410, 냉천동,2018,9,1~10,돈의문센트레빌,2011,1,84.99,"    90,000"
11410, 천연동,2018,9,1~10,천연뜨란채,2006,12,57.78,"    62,000"
11410, 천연동,2018,9,1~10,천연뜨란채,2006,13,57.78,"    50,000"
11410, 천연동,2018,9,1~10,천연뜨란채,2006,18,55.82,"    60,000"
11410, 충정로2가,2018,10,21~31,현대,1992,6,99.97,"    58,000"
11410, 충정로3가,2018,10,11~20,우리유앤미,2008,5,84.73,"    68,500"
11410, 충정로3가,2018,10,11~20,충정리시온,2004,15,45.89,"    45,700"
11410, 합동,2018,10,11~20,사랑채,2003,5,75.95,"    42,750"
11410, 합동,2018,10,21~31,사랑채,2003,5,77.85,"    45,750"
11410, 냉천동,2018,10,21~31,돈의문센트레빌,2011,14,84.99,"   103,000"
11410, 천연동,2018,10,1~10,천연뜨란채,2006,4,75.42,"    71,500"
11410, 천연동,2018,10,21~31,천연뜨란채,2006,8,30.17,"    40,000"
11410, 영천동,2018,10,11~20,독립문삼호,1995,17,75.66,"    71,000"
11410, 현저동,2018,10,11~20,독립문극동(200-0),1998,13,84.87,"    87,000"
11410, 충정로3가,2018,11,11~20,충림예하임,2010,8,84.6,"    58,000"
11410, 합동,2018,11,11~20,사랑채,2003,1,73.83,"    50,000"
11410, 천연동,2018,11,1~10,천연뜨란채,2006,4,56.08,"    62,000"
11410, 천연동,2018,11,11~20,천연뜨란채,2006,14,56.08,"    63,000"
11410, 천연동,2018,11,11~20,천연뜨란채,2006,14,57.78,"    67,000"
11410, 영천동,2018,11,1~10,독립문삼호,1995,15,75.66,"    72,000"
11410, 현저동,2018,11,1~10,독립문파크빌,2000,8,59.4,"    47,500"
11410, 북아현동,2018,11,1~10,두산,1999,3,59.96,"    57,000"
11410, 북아현동,2018,11,1~10,두산,1999,4,59.96,"    60,000"
11410, 북아현동,2018,11,21~30,두산,1999,2,59.96,"    57,500"
11410, 충정로3가,2018,12,21~31,미동,1969,4,55.57,"    22,950"
11410, 충정로3가,2018,12,21~31,우리유앤미,2008,5,84.73,"    70,000"
11410, 천연동,2018,12,11~20,천연뜨란채,2006,12,30.17,"    36,500"
11410, 영천동,2018,12,1~10,독립문삼호,1995,9,84.78,"    77,500"
11410, 영천동,2018,12,11~20,독립문삼호,1995,6,84.78,"    76,000"
11410, 북아현동,2018,12,11~20,e편한세상신촌2단지,2016,4,59.85,"   100,000"
11410, 북아현동,2018,12,21~31,e편한세상신촌3단지,2016,10,84.93,"   116,000"
11410, 홍제동,2018,12,1~10,인왕산현대,2000,12,114.72,"    80,000"
11410, 홍제동,2018,12,1~10,홍제한양,1993,3,84.77,"    58,000"
11410, 홍제동,2018,12,1~10,홍제삼성래미안,2001,3,32.76,"    35,500"
11440, 아현동,2018,1,1~10,마포래미안푸르지오3단지,2014,7,59.9236,"    81,500"
11440, 아현동,2018,1,1~10,마포래미안푸르지오3단지,2014,11,59.9236,"    82,500"
11440, 아현동,2018,1,1~10,마포래미안푸르지오2단지,2014,2,84.3884,"    97,500"
11440, 아현동,2018,1,1~10,마포래미안푸르지오2단지,2014,20,114.588,"   127,000"
11440, 아현동,2018,1,1~10,마포래미안푸르지오4단지,2014,25,59.9656,"    89,800"
11440, 아현동,2018,1,1~10,마포래미안푸르지오1단지,2014,3,59.9452,"    83,000"
11440, 아현동,2018,1,1~10,마포트라팰리스2차,2008,9,99.56,"    75,000"
11440, 아현동,2018,1,1~10,마포래미안푸르지오2단지,2014,3,84.5978,"   101,000"
11440, 아현동,2018,1,1~10,마포래미안푸르지오2단지,2014,13,114.7267,"   125,000"
11440, 아현동,2018,1,1~10,마포래미안푸르지오4단지,2014,13,114.588,"   122,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오3단지,2014,3,59.9236,"    89,900"
11440, 아현동,2018,2,1~10,마포래미안푸르지오3단지,2014,8,84.8919,"   115,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오2단지,2014,1,114.7267,"   125,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오2단지,2014,7,84.3884,"   125,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오4단지,2014,19,59.9452,"   100,000"
11440, 아현동,2018,2,1~10,아현아이파크,2017,18,111.1083,"   119,000"
11440, 아현동,2018,2,1~10,서서울삼성,1998,16,48.92,"    46,000"
11440, 아현동,2018,2,1~10,서서울삼성,1998,1,84.89,"    60,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오2단지,2014,12,114.588,"   143,000"
11440, 아현동,2018,2,1~10,마포래미안푸르지오4단지,2014,14,59.9236,"    94,000"
11440, 아현동,2018,3,1~10,마포래미안푸르지오2단지,2014,13,59.9452,"   100,500"
11440, 아현동,2018,3,1~10,마포래미안푸르지오4단지,2014,4,114.2802,"   150,000"
11440, 아현동,2018,3,1~10,예미원,1970,3,67.9,"    44,400"
11440, 아현동,2018,3,11~20,서서울삼성,1998,16,48.92,"    44,700"
11440, 아현동,2018,3,11~20,예미원,1970,3,84.88,"    56,500"
11440, 아현동,2018,3,11~20,마포래미안푸르지오3단지,2014,5,59.9452,"    94,500"
11440, 아현동,2018,3,11~20,마포래미안푸르지오3단지,2014,3,145.204,"   170,000"
11440, 아현동,2018,3,11~20,마포래미안푸르지오3단지,2014,3,59.9796,"    92,000"
11440, 아현동,2018,3,11~20,마포래미안푸르지오1단지,2014,12,84.8919,"   129,000"
11440, 아현동,2018,3,21~31,마포래미안푸르지오4단지,2014,10,114.2802,"   151,500"
11440, 아현동,2018,4,1~10,마포래미안푸르지오4단지,2014,21,84.3884,"   139,000"
11440, 아현동,2018,4,1~10,예미원,1970,3,49.58,"    32,000"
11440, 아현동,2018,4,11~20,서서울삼성,1998,17,48.92,"    46,000"
11440, 아현동,2018,4,21~30,마포트라팰리스2차,2008,4,99.56,"    81,500"
11440, 아현동,2018,4,21~30,마포래미안푸르지오4단지,2014,14,84.3884,"   138,000"
11440, 아현동,2018,4,21~30,예미원,1970,7,66.24,"    47,000"
11440, 공덕동,2018,4,1~10,마포현대,1988,3,59.95,"    51,900"
11440, 공덕동,2018,4,1~10,마포현대,1988,6,59.95,"    50,000"
11440, 공덕동,2018,4,11~20,공덕2삼성래미안,2004,9,84.94,"    88,000"
11440, 공덕동,2018,4,11~20,공덕1삼성래미안,1999,16,114.88,"   109,000"
11440, 아현동,2018,5,1~10,예미원,1970,5,66.24,"    45,500"
11440, 아현동,2018,5,1~10,마포래미안푸르지오2단지,2014,10,114.588,"   151,000"
11440, 아현동,2018,5,1~10,예미원,1970,5,79.16,"    54,300"
11440, 아현동,2018,5,1~10,예미원,1970,5,66.24,"    46,000"
11440, 아현동,2018,5,1~10,마포트라팰리스2차,2008,21,99.56,"    85,000"
11440, 아현동,2018,5,1~10,예미원,1970,4,71.83,"    49,500"
11440, 아현동,2018,5,1~10,마포래미안푸르지오2단지,2014,13,114.7267,"   155,000"
11440, 아현동,2018,5,1~10,서서울삼성,1998,20,84.89,"    69,500"
11440, 아현동,2018,5,1~10,마포래미안푸르지오3단지,2014,15,114.588,"   153,500"
11440, 아현동,2018,5,1~10,예미원,1970,3,71.1,"    47,500"
11440, 아현동,2018,6,1~10,삼환나띠르빌,2003,5,84.9,"    74,700"
11440, 아현동,2018,6,1~10,서서울삼성,1998,8,84.89,"    68,000"
11440, 아현동,2018,6,1~10,예미원,1970,6,66.24,"    48,000"
11440, 아현동,2018,6,11~20,삼환나띠르빌,2003,6,84.9,"    71,500"
11440, 공덕동,2018,6,1~10,로즈빌B,2004,6,84.98,"    45,000"
11440, 공덕동,2018,6,1~10,효창그린빌라트,1996,7,163,"    69,000"
11440, 공덕동,2018,6,1~10,마포공덕파크팰리스Ⅱ,2005,4,141.46,"    86,000"
11440, 공덕동,2018,6,1~10,래미안공덕4차,2005,2,59.9,"    77,500"
11440, 공덕동,2018,6,1~10,래미안공덕5차,2011,10,59.968,"    93,800"
11440, 공덕동,2018,6,11~20,공덕더샵,2018,12,84.96,"   131,100"
11440, 아현동,2018,7,1~10,마포래미안푸르지오3단지,2014,9,114.7267,"   153,500"
11440, 아현동,2018,7,11~20,서서울삼성,1998,18,84.89,"    73,000"
11440, 아현동,2018,7,11~20,마포래미안푸르지오4단지,2014,12,59.9236,"   103,000"
11440, 아현동,2018,7,11~20,마포래미안푸르지오4단지,2014,5,114.7267,"   140,000"
11440, 아현동,2018,7,11~20,마포래미안푸르지오4단지,2014,11,59.9656,"   101,000"
11440, 아현동,2018,7,11~20,예미원,1970,3,79.16,"    56,000"
11440, 아현동,2018,7,11~20,예미원,1970,6,59.36,"    41,000"
11440, 아현동,2018,7,11~20,마포래미안푸르지오1단지,2014,13,59.9656,"    95,500"
11440, 아현동,2018,7,21~31,마포래미안푸르지오2단지,2014,6,114.7267,"   145,000"
11440, 아현동,2018,7,21~31,마포래미안푸르지오2단지,2014,2,59.9796,"    92,500"
11440, 아현동,2018,8,1~10,마포래미안푸르지오1단지,2014,16,59.9236,"   100,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오3단지,2014,8,84.8919,"   130,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오4단지,2014,3,59.9656,"   103,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오2단지,2014,7,59.9656,"   102,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오2단지,2014,3,84.3884,"   129,000"
11440, 아현동,2018,8,1~10,예미원,1970,5,71.1,"    56,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오2단지,2014,2,59.9656,"   103,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오2단지,2014,9,59.9236,"   105,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오4단지,2014,29,84.5978,"   140,000"
11440, 아현동,2018,8,1~10,마포래미안푸르지오2단지,2014,9,84.5978,"   134,000"
11440, 아현동,2018,9,1~10,마포트라팰리스2차,2008,15,99.56,"    88,500"
11440, 아현동,2018,9,1~10,예미원,1970,4,84.88,"    64,250"
11440, 아현동,2018,9,1~10,혜성,1972,10,98.88,"    63,000"
11440, 아현동,2018,9,1~10,혜성,1972,2,98.88,"    63,000"
11440, 아현동,2018,9,1~10,마포래미안푸르지오1단지,2014,18,84.8919,"   143,000"
11440, 아현동,2018,9,1~10,혜성,1972,1,98.88,"    65,000"
11440, 아현동,2018,9,1~10,혜성,1972,5,110.75,"    66,500"
11440, 아현동,2018,9,1~10,혜성,1972,4,98.91,"    65,000"
11440, 아현동,2018,9,1~10,아현아이파크,2017,7,84.9699,"   120,000"
11440, 아현동,2018,9,1~10,마포래미안푸르지오1단지,2014,19,84.8919,"   150,000"
11440, 아현동,2018,10,1~10,예미원,1970,6,71.1,"    55,500"
11440, 아현동,2018,10,1~10,마포래미안푸르지오4단지,2014,4,59.905,"   128,000"
11440, 아현동,2018,10,1~10,마포래미안푸르지오3단지,2014,16,59.9236,"   120,000"
11440, 아현동,2018,10,1~10,예미원,1970,7,104.32,"    80,000"
11440, 아현동,2018,10,1~10,마포래미안푸르지오1단지,2014,4,84.5978,"   140,000"
11440, 아현동,2018,10,11~20,아현아이파크,2017,5,59.9718,"   103,500"
11440, 아현동,2018,10,11~20,혜성,1972,11,99.93,"    65,000"
11440, 아현동,2018,10,21~31,마포래미안푸르지오1단지,2014,16,84.8919,"   130,000"
11440, 공덕동,2018,10,1~10,래미안공덕4차,2005,16,59.9,"    91,000"
11440, 공덕동,2018,10,1~10,공덕1삼성래미안,1999,22,84.94,"   120,000"
11440, 아현동,2018,11,1~10,마포래미안푸르지오4단지,2014,2,59.9656,"   103,000"
11440, 공덕동,2018,11,1~10,공덕3삼성래미안,2004,7,84.98,"   120,000"
11440, 공덕동,2018,11,1~10,공덕2삼성래미안,2004,6,84.94,"    95,000"
11440, 신공덕동,2018,11,11~20,신공덕래미안3차,2003,8,114.76,"   110,800"
11440, 신공덕동,2018,11,21~30,공덕프로포즈2,2015,9,14.03,"    17,000"
11440, 도화동,2018,11,1~10,도화현대,1998,4,59.4,"    65,000"
11440, 도화동,2018,11,1~10,우성,1991,14,79.97,"    83,500"
11440, 도화동,2018,11,11~20,우성,1991,7,68.94,"    74,000"
11440, 도화동,2018,11,11~20,고려,1984,7,81.72,"    69,800"
11440, 대흥동,2018,11,1~10,동양엔파트,2007,8,84.933,"    70,000"
11440, 아현동,2018,12,1~10,삼환나띠르빌,2003,10,84.9,"    83,000"
11440, 공덕동,2018,12,1~10,래미안공덕5차,2011,6,59.975,"    94,000"
11440, 공덕동,2018,12,1~10,공덕1삼성래미안,1999,15,59.74,"    81,000"
11440, 신공덕동,2018,12,11~20,신공덕1차삼성래미안1아파트,2000,3,84.9,"    90,000"
11440, 신공덕동,2018,12,11~20,뉴마인,2008,1,59.24,"    40,000"
11440, 신공덕동,2018,12,21~31,공덕프로포즈2,2015,14,14.03,"    16,500"
11440, 도화동,2018,12,11~20,우성,1991,11,68.94,"    75,000"
11440, 토정동,2018,12,1~10,한강삼성,1997,16,59.76,"    83,000"
11440, 토정동,2018,12,21~31,한강삼성,1997,14,84.96,"   110,000"
11440, 대흥동,2018,12,11~20,마포태영,1999,9,59.4,"    81,000"
11470, 신정동,2018,1,1~10,신정현대5,1999,11,114.24,"    58,700"
11470, 신정동,2018,1,1~10,푸른마을3,2001,12,84.93,"    42,200"
11470, 신정동,2018,1,1~10,이펜하우스1단지,2011,10,84.96,"    47,000"
11470, 신정동,2018,1,1~10,동일하이빌2단지,2005,4,115.321,"    63,800"
11470, 신정동,2018,1,1~10,신트리3,2000,7,84.97,"    50,500"
11470, 신정동,2018,1,1~10,목동신시가지9,1987,15,71.37,"    90,000"
11470, 신정동,2018,1,1~10,목동신시가지11,1988,14,51.48,"    65,000"
11470, 신정동,2018,1,1~10,이연에버리치,2007,2,84.79,"    42,000"
11470, 신정동,2018,1,1~10,아이파크,2002,12,114.756,"   113,000"
11470, 신정동,2018,1,1~10,쌍용,1992,15,84.65,"    51,800"
11470, 신정동,2018,2,1~10,정은스카이빌2차,2004,6,84.98,"    43,500"
11470, 신정동,2018,2,1~10,목동우성2,2000,15,113.91,"    63,000"
11470, 신정동,2018,2,1~10,신트리1,1999,13,49.95,"    35,000"
11470, 신정동,2018,2,1~10,푸른마을3,2001,1,59.91,"    30,000"
11470, 신정동,2018,2,1~10,로데오휘버스빌,2003,3,84.99,"    40,000"
11470, 신정동,2018,2,1~10,목동우성2,2000,15,84.96,"    51,000"
11470, 신정동,2018,2,1~10,신트리4,2000,12,59.73,"    35,500"
11470, 신정동,2018,2,1~10,푸른마을4,2002,13,84.81,"    44,700"
11470, 신정동,2018,2,1~10,대림아크로빌,2003,12,174.25,"    82,500"
11470, 신정동,2018,2,1~10,유원목동,1990,14,84.96,"    70,700"
11470, 신정동,2018,3,1~10,대림,1992,3,84.89,"    59,500"
11470, 신정동,2018,3,1~10,푸른마을2,2001,11,49.16,"    27,000"
11470, 신정동,2018,3,1~10,학마을1단지,2000,1,49.99,"    25,200"
11470, 신정동,2018,3,1~10,목동힐스테이트,2016,11,84.98,"   104,900"
11470, 신정동,2018,3,1~10,목동현대3차,1997,4,114.93,"    83,000"
11470, 신정동,2018,3,1~10,신트리1,1999,15,59.73,"    38,000"
11470, 신정동,2018,3,1~10,휘버스,2005,4,83.63,"    49,800"
11470, 신정동,2018,3,1~10,신트리3,2000,5,84.25,"    53,500"
11470, 신정동,2018,3,1~10,목동신시가지13,1987,12,70.73,"    88,000"
11470, 신정동,2018,3,1~10,목동신시가지8,1987,5,54.94,"    75,000"
11470, 신정동,2018,4,1~10,수정,1987,4,48.6,"    22,900"
11470, 신정동,2018,4,1~10,목동우성2,2000,6,84.96,"    55,000"
11470, 신정동,2018,4,1~10,대림e-편한세상,2004,15,84.951,"    54,500"
11470, 신정동,2018,4,1~10,목동신시가지13,1987,3,99.26,"   113,000"
11470, 신정동,2018,4,1~10,로마아트빌,2003,7,63.223,"    33,500"
11470, 신정동,2018,4,1~10,학마을1단지,2000,5,59.98,"    39,500"
11470, 신정동,2018,4,1~10,학마을1단지,2000,4,49.98,"    27,900"
11470, 신정동,2018,4,1~10,목동신시가지13,1987,11,70.73,"    83,000"
11470, 신정동,2018,4,1~10,제일에비앙(990-16),2004,7,82.32,"    42,500"
11470, 신정동,2018,4,1~10,푸른마을2,2001,9,49.16,"    27,200"
11470, 신정동,2018,5,1~10,아이파크,2002,3,59.82,"    66,000"
